university_name,course_name,Annual Tuition Fee*,Course Duration,Course Credits,Delivery Medium,Course Link,Application Fee,Yocketers have applied,Yocketers got admits,Yocketers are interested,GRE,TOEFL,IELTS,Application Link,Tuition Link
university-of-california-san-diego,electrical-and-computer-engineering-1010,"$26,544 ",24 Months,52,On Campus,http://ece.ucsd.edu/graduate/ece-dept-university-academic-requirements,$140 ,397,149,802,324,109,8,https://connect.grad.ucsd.edu/apply/,https://reg.uci.edu/fees/2021-2022/graduate.html
university-of-california-san-diego,data-science-&-engineering-1004,"$20,567 ",24 Months,38,On Campus,https://jacobsschool.ucsd.edu/mas/dse,$140 ,19,4,"2,907",321,112,6,https://connect.grad.ucsd.edu/apply/,https://jacobsschool.ucsd.edu/mas/dse/cost
university-of-california-san-diego,mechanical-engineering-221,"$45,768 ",12 Months,36,On Campus,https://mae.ucsd.edu/grad/mae-master-science-program,$140 ,78,56,353,323,109,8,https://connect.grad.ucsd.edu/apply/,https://students.ucsd.edu/finances/fees/registration/2020-21/graduate.html
university-of-california-san-diego,"computational-science,-mathematics-and-engineering-1003","$26,544 ",24 Months,38,On Campus,http://csme.ucsd.edu/csme-ms.html,$140 ,30,4,134,316,108,,https://connect.grad.ucsd.edu/apply/,https://grad.ucsd.edu/financial/tuition-fees.html#Proposed-2020/2021-Tuition-&-Fe
university-of-california-san-diego,machine-learning-&-data-science-66491,"$15,102 ",24 Months,48,On Campus,http://ece.ucsd.edu/graduate/graduate-admissions,,13,8,142,323,110,,,https://fas.ucsd.edu/cost-of-attendance/graduate-students/index.html
university-of-california-san-diego,bioengineering-74297,"$11,442 ",24 Months,48,On Campus,https://be.ucsd.edu/grad/programs,$140 ,5,5,11,313,113,,https://connect.grad.ucsd.edu/apply/,https://grad.ucsd.edu/financial/tuition-fees.html#Proposed-2020/2021-Tuition-&-Fe
university-of-california-san-diego,mba-25359,"$38,135 ",18 Months,30,On Campus,https://rady.ucsd.edu/programs/masters-programs/mba/curriculum/,$200 ,,,,,,,https://applyrady.force.com/application/TX_SiteLogin?startURL=%2Fapplication%2FTargetX_Portal__PB,https://rady.ucsd.edu/programs/masters-programs/mba/full-time/costs-and-financing/
university-of-california-san-diego,chemical-engineering-217,"$11,442 ",21 Months,36,On Campus,http://ne.ucsd.edu/graduate-programs/degree/chemical-engineering/masters,$140 ,12,11,92,320,108,7,https://connect.grad.ucsd.edu/apply/,https://grad.ucsd.edu/financial/tuition-fees.html#Proposed-2020/2021-Tuition-&-Fe
university-of-california-san-diego,rady-school-of-management-25968,"$68,640 ",12 Months,52,On Campus,https://apply.grad.ucsd.edu/masters-programs/mf#finance-rs82,$140 ,1,1,20,317,110,,https://applyrady.force.com/application/TX_SiteLogin?startURL=%2Fapplication%2FTargetX_Portal__PB,https://students.ucsd.edu/finances/fees/registration/2020-21/rady.html#Master-of-Finance-(Self-Support
university-of-california-san-diego,mechanical-and-aerospace-engineering-78186,"$26,544 ",12 Months,36,On Campus,https://maeweb.ucsd.edu/grad/mae-master-science-program,$140 ,,,,,,,https://connect.grad.ucsd.edu/apply/,https://grad.ucsd.edu/financial/tuition-fees.html#Proposed-2020/2021-Tuition-&-Fe
university-of-california-san-diego,wireless-embedded-systems-74296,"$12,570 ",24 Months,NA,On Campus,https://jacobsschool.ucsd.edu/mas/wes,$140 ,,,,,,,https://connect.grad.ucsd.edu/apply/,https://grad.ucsd.edu/financial/tuition-fees.html#Proposed-2020/2021-Tuition-&-Fe
university-of-california-san-diego,accountancy-78429,"$81,000 ",9 Months,50,On Campus,https://rady.ucsd.edu/programs/masters-programs/master-of-professional-accountancy/,$140 ,,,,,,,https://applyrady.force.com/application/TX_SiteLogin?startURL=%2Fapplication%2FTargetX_Portal__PB,https://students.ucsd.edu/finances/fees/registration/2020-21/rady.html#Master-of-Professional-Accounta
pittsburgh-state-university,technology-47040,"$19,560 ",24 Months,33,On Campus,https://academics.pittstate.edu/academic-programs/technology-and-workforce-learning/technology-masters-degree.html,$60 ,18,16,10,288,6,,https://admission.pittstate.edu/apply.html,https://admission.pittstate.edu/tuition-and-costs.html#undefined3
pittsburgh-state-university,human-resource-development-47061,"$19,121 ",24 Months,31,On Campus,https://www.pittstate.edu/registrar/catalog/archive/2020-2021/college-of-technology/technology-and-workforce-learning/hrd-learning-and-development-emphasis-ms.html,,,,,,,,,https://admission.pittstate.edu/tuition-and-costs.html#undefined2
pittsburgh-state-university,graphic-design-47062,"$19,560 ",24 Months,30,On Campus,https://academics.pittstate.edu/academic-programs/graphics-and-imaging-technologies/graphics-design-masters-emphasis.html,$60 ,,,,,,,https://admission.pittstate.edu/apply.html,https://admission.pittstate.edu/tuition-and-costs.html#undefined3
pittsburgh-state-university,technology-47041,"$18,848 ",48 Months,120,On Campus,https://www.pittstate.edu/registrar/catalog/archive/2020-2021/college-of-technology/technology-and-workforce-learning/bas-in-technology.html,,1,1,2,302,6,,,https://admission.pittstate.edu/tuition-and-costs.html#undefined2
pittsburgh-state-university,technology---construction-management-72649,"$19,196 ",24 Months,30,On Campus,https://www.pittstate.edu/registrar/catalog/archive/2020-2021/college-of-technology/school-of-construction/ms-in-technology-construction-management-emphasis.html,,3,2,3,325,6,,,https://admission.pittstate.edu/tuition-and-costs.html#undefined2
pittsburgh-state-university,information-technology-77046,"$19,560 ",24 Months,30,On Campus,https://academics.pittstate.edu/academic-programs/technology-and-workforce-learning/information-technology-graduate-emphasis.html,$60 ,1,1,,311,98,,https://admission.pittstate.edu/apply.html,https://admission.pittstate.edu/tuition-and-costs.html#undefined3
pittsburgh-state-university,management-and-business-analytics-77111,"$44,352 ",18 Months,39,On Campus,https://www.katz.business.pitt.edu/academics/master-science/business-analytics/ms-management-and-business-analytics,$50 ,,,,,,,https://app.applyyourself.com/AYApplicantLogin/fl_ApplicantConnectLogin.asp?id=up-katz,https://www.katz.business.pitt.edu/apply/tuition-and-aid/master-of-science
pittsburgh-state-university,psychology-60248,"$19,560 ",24 Months,33,On Campus,https://academics.pittstate.edu/academic-programs/psychology-and-counseling/psychology-masters-program.html#undefined2,$60 ,,,,,,,https://admission.pittstate.edu/apply.html,https://admission.pittstate.edu/tuition-and-costs.html#undefined3
pittsburgh-state-university,"technology---electronics-,-manufacturing-,-mechanical-,-plastics-72672","$37,696 ",24 Months,NA,On Campus,https://www.pittstate.edu/registrar/catalog/archive/2020-2021/college-of-technology/engineering-technology/bas-in-technology.html,,1,1,,6,,,,https://admission.pittstate.edu/tuition-and-costs.html#undefined2
pittsburgh-state-university,technology---automotive-technology-72675,"$19,136 ",24 Months,30,On Campus,https://www.pittstate.edu/registrar/catalog/archive/2020-2021/college-of-technology/automotive-technology/ms-in-technology-automotive-technology-emphasis.html,,,,,,,,,https://admission.pittstate.edu/tuition-and-costs.html#undefined2
pittsburgh-state-university,electrical-technology-72636,"$19,121 ",24 Months,73,On Campus,https://www.pittstate.edu/registrar/catalog/archive/2020-2021/college-of-technology/school-of-construction/aas-in-electrical-technology.html,,,,,,,,,https://admission.pittstate.edu/tuition-and-costs.html#undefined2
pittsburgh-state-university,architectural-manufacturing-technology-72642,"$19,121 ",24 Months,41,On Campus,https://www.pittstate.edu/registrar/catalog/archive/2020-2021/college-of-technology/technology-and-workforce-learning/aas-in-architectural-manufacturing-technology.html,,,,,,,,,https://admission.pittstate.edu/tuition-and-costs.html#undefined2
pittsburgh-state-university,interior-design-72647,"$37,696 ",24 Months,120,On Campus,https://www.pittstate.edu/registrar/catalog/archive/2020-2021/college-of-technology/school-of-construction/bs-in-interior-design.html,,,,,,,,,https://www.pittstate.edu/registrar/catalog/archive/2020-2021/college-of-technology/school-of-construction/bs-in-interior-design.html
pittsburgh-state-university,architectural-manufacturing-and-technology-72633,"$19,121 ",24 Months,60,On Campus,https://www.pittstate.edu/registrar/catalog/archive/2020-2021/college-of-technology/technology-and-workforce-learning/wood-product-manufacturing-emphasis.html,,,,,,,,,https://admission.pittstate.edu/tuition-and-costs.html#undefined2
pittsburgh-state-university,"technology---graphic-design-,-graphic-management-72661","$19,146 ",24 Months,30,On Campus,https://www.pittstate.edu/registrar/catalog/archive/2020-2021/college-of-technology/graphics-and-imaging-technologies/ms-in-technology.html,,,,,,,,,https://admission.pittstate.edu/tuition-and-costs.html#undefined2
pittsburgh-state-university,nursing-72660,"$19,320 ",24 Months,NA,On Campus,https://www.pittstate.edu/registrar/catalog/archive/2020-2021/college-of-arts-and-sciences/school-of-nursing/ms-in-nursing.html,,,,,,,,,https://admission.pittstate.edu/tuition-and-costs.html
pittsburgh-state-university,"business-administration,-accounting-72662","$19,560 ",24 Months,39,On Campus,https://academics.pittstate.edu/academic-programs/mba/accounting-mba-masters-emphasis.html,$60 ,,,,,,,https://admission.pittstate.edu/apply.html,https://admission.pittstate.edu/tuition-and-costs.html#undefined3
pittsburgh-state-university,business-administration-72663,"$19,560 ",24 Months,39,On Campus,https://academics.pittstate.edu/academic-programs/mba/business-administration-mba-masters-degree.html,$60 ,,,,,,,https://admission.pittstate.edu/apply.html,https://admission.pittstate.edu/tuition-and-costs.html#undefined3
pittsburgh-state-university,automotive-service-technology-72673,"$19,136 ",24 Months,69,On Campus,https://www.pittstate.edu/registrar/catalog/archive/2020-2021/college-of-technology/automotive-technology/aas-in-automotive-service-technology.html,,,,,,,,,https://admission.pittstate.edu/tuition-and-costs.html#undefined2
pittsburgh-state-university,"health,-human-performance-and-recreation-72808","$17,684 ",24 Months,NA,On Campus,https://www.pittstate.edu/registrar/catalog/archive/2020-2021/college-of-education/health-human-performance-and-recreation/master-of-science-degree-with-a-major-in-health-human-performance-and-recreation.html,,,,,,,,,https://admission.pittstate.edu/tuition-and-costs.html#undefined1
pittsburgh-state-university,"psychology,-behavior-analysis-72811","$19,560 ",24 Months,39,On Campus,https://academics.pittstate.edu/academic-programs/psychology-and-counseling/psychology-behavior-analysis-masters-program.html#undefined2,$60 ,,,,,,,https://admission.pittstate.edu/apply.html,https://admission.pittstate.edu/tuition-and-costs.html#undefined3
pittsburgh-state-university,teaching-72814,"$17,684 ",24 Months,NA,On Campus,https://www.pittstate.edu/registrar/catalog/archive/2020-2021/college-of-education/teaching-and-leadership/ms-in-teaching.html,,,,,,,,,https://admission.pittstate.edu/tuition-and-costs.html#undefined1
pittsburgh-state-university,advanced-studies-in-leadership-72813,"$17,684 ",24 Months,NA,On Campus,https://www.pittstate.edu/registrar/catalog/archive/2020-2021/college-of-education/teaching-and-leadership/specialist-in-education-degree-with-a-major-in-advanced-studies-in-leadership.html,,,,,,,,,https://admission.pittstate.edu/tuition-and-costs.html#undefined1
pittsburgh-state-university,integrated-studies-72815,"$37,696 ",24 Months,NA,On Campus,https://www.pittstate.edu/registrar/catalog/archive/2020-2021/interdisciplinary-programs/bachelor-of-integrated-studies.html,,,,,,,,,https://admission.pittstate.edu/tuition-and-costs.html#undefined1
pittsburgh-state-university,plastics-technology-47039,"$19,136 ",24 Months,51,On Campus,https://www.pittstate.edu/registrar/catalog/archive/2020-2021/college-of-technology/engineering-technology/aas-in-plastics-technology.html,,,,,,,,,https://admission.pittstate.edu/tuition-and-costs.html#undefined2
pittsburgh-state-university,clinical-psychology-47042,"$13,040 ",36 Months,67,On Campus,https://academics.pittstate.edu/academic-programs/psychology-and-counseling/clinical-psychology-masters-degree.html#undefined2,$60 ,,,,,,,https://admission.pittstate.edu/apply.html,https://admission.pittstate.edu/tuition-and-costs.html#undefined3
pittsburgh-state-university,communication-47049,"$16,300 ",24 Months,30,On Campus,https://academics.pittstate.edu/academic-programs/communication/communication-graduate-program.html,$60 ,,,,,,,https://admission.pittstate.edu/apply.html,https://admission.pittstate.edu/tuition-and-costs.html#undefined3
pittsburgh-state-university,reading-47057,"$17,684 ",24 Months,NA,On Campus,https://www.pittstate.edu/registrar/catalog/archive/2020-2021/college-of-education/teaching-and-leadership/ms-in-reading.html,,,,,,,,,https://admission.pittstate.edu/tuition-and-costs.html#undefined1
pittsburgh-state-university,teaching-(elementary-education-k-6)-47059,"$19,320 ",24 Months,NA,On Campus,https://www.pittstate.edu/registrar/catalog/archive/2020-2021/college-of-education/teaching-and-leadership/ma-in-teaching-elementary-educ-k-6.html,,,,,,,,,https://admission.pittstate.edu/tuition-and-costs.html#undefined2
depaul-university,data-science-55316,"$30,576 ",18 Months,52,On Campus,https://www.cdm.depaul.edu/academics/Pages/MS-in-Data-Science.aspx,$25 ,40,39,35,299,81,7,https://grad.depaul.edu/apply/,https://offices.depaul.edu/student-financial-accounts/cost-of-attendance/tuition/Pages/Tuition-Rates-2021-2022.aspx
cardiff-metropolitan-university,data-science-68760,"£14,000",12 Months,180,On Campus,https://www.cardiffmet.ac.uk/technologies/courses/Pages/Data-Science-MSc.aspx,NA,1,1,3,293,6,,http://www.cardiffmet.ac.uk/international/study/applying/Pages/How-to-Apply.aspx,"http://www.cardiffmet.ac.uk/study/finance/Pages/Postgraduate,-Research-and-Part-Time-Students-.aspx"
pittsburgh-state-university,graphics-management-60249,"$18,804 ",24 Months,30,On Campus,https://academics.pittstate.edu/academic-programs/graphics-and-imaging-technologies/graphics-management-graduate-emphasis.html,,,,,,,,,https://admission.pittstate.edu/tuition-and-costs.html#undefined2
yale-school-of-the-environment,environmental-management-74846,"$44,875 ",24 Months,48,On Campus,https://environment.yale.edu/academics/degrees/mem,NA,,,,,,,https://apply.environment.yale.edu/apply/,https://environment.yale.edu/aid/tuition/
university-of-hartford,business-analytics-77122,"$11,910 ",24 Months,30,On Campus,https://www.hartford.edu/academics/schools-colleges/barney/academics/business-administration/msba.aspx,$50 ,1,1,1,322,102,,https://go.hartford.edu/apply/,https://www.hartford.edu/academics/schools-colleges/barney/academics/business-administration/msba.aspx
depaul-university,cybersecurity-66519,"$22,933 ",24 Months,52,On Campus,https://www.cdm.depaul.edu/academics/Pages/MS-in-Cybersecurity.aspx,$25 ,11,10,8,303,7,,https://grad.depaul.edu/apply/,https://offices.depaul.edu/student-financial-accounts/cost-of-attendance/tuition/Pages/Tuition-Rates-2021-2022.aspx
depaul-university,business-analytics-60039,"$26,448 ",24 Months,48,On Campus,https://business.depaul.edu/academics/management-entrepreneurship/graduate/business-analytics-ms/Pages/default.aspx,$60 ,29,27,22,301,98,7,https://grad.depaul.edu/apply/,https://offices.depaul.edu/student-financial-accounts/cost-of-attendance/tuition/Pages/Tuition-Rates-2021-2022.aspx
depaul-university,management-information-systems-(mba)-26251,"$33,060 ",24 Months,60,On Campus,https://business.depaul.edu/academics/accountancy-mis/graduate/management-information-systems-mba/Pages/default.aspx,$60 ,5,5,23,299,91,6,"https://grad.depaul.edu/apply/
",https://offices.depaul.edu/student-financial-accounts/cost-of-attendance/tuition/Pages/Tuition-Rates-2021-2022.aspx
depaul-university,psychology-29198,"$18,000 ",24 Months,48,On Campus,https://csh.depaul.edu/academics/psychology/graduate/psychology-ms/Pages/default.aspx,$60 ,1,1,1,99,,,"https://grad.depaul.edu/apply/
",https://offices.depaul.edu/student-financial-accounts/cost-of-attendance/tuition/Pages/Tuition-Rates-2021-2022.aspx
depaul-university,business-information-technology-28213,"$22,932 ",24 Months,52,On Campus,http://www.cdm.depaul.edu/academics/Pages/MSinBusinessInformationTechnology.aspx,$25 ,2,2,6,7,,,"https://grad.depaul.edu/apply/
",https://offices.depaul.edu/student-financial-accounts/cost-of-attendance/tuition/Pages/Tuition-Rates-2021-2022.aspx
depaul-university,physics-18380,"$18,000 ",24 Months,48,On Campus,https://csh.depaul.edu/academics/physics/graduate/physics-ms/Pages/default.aspx,$60 ,,,,,,,"https://grad.depaul.edu/apply/
",https://offices.depaul.edu/student-financial-accounts/cost-of-attendance/tuition/Pages/Tuition-Rates-2021-2022.aspx
depaul-university,applied-mathematics-15867,"$18,000 ",24 Months,48,On Campus,https://csh.depaul.edu/academics/mathematical-sciences/graduate/applied-mathematics-ms/Pages/default.aspx,$60 ,,,,,,,"https://grad.depaul.edu/apply/
",https://offices.depaul.edu/student-financial-accounts/cost-of-attendance/tuition/Pages/Tuition-Rates-2021-2022.aspx
depaul-university,economics-and-policy-analysis-66529,"$35,264 ",18 Months,48,On Campus,https://business.depaul.edu/academics/economics/graduate/economics-policy-analysis-ms/Pages/default.aspx,$60 ,,,,,,,"https://grad.depaul.edu/apply/
",https://offices.depaul.edu/student-financial-accounts/cost-of-attendance/tuition/Pages/Tuition-Rates-2021-2022.aspx
depaul-university,creative-writing-and-publishing-19904,"$17,496 ",24 Months,48,On Campus,https://las.depaul.edu/academics/english/graduate/creative-writing-and-publishing-mfa/Pages/default.aspx,$60 ,,,,,,,"https://grad.depaul.edu/apply/
",https://offices.depaul.edu/student-financial-accounts/cost-of-attendance/tuition/Pages/Tuition-Rates-2021-2022.aspx
depaul-university,psychological-sciences-66517,"$12,000 ",36 Months,48,On Campus,https://csh.depaul.edu/academics/psychology/graduate/psychological-science-ma-phd/Pages/default.aspx,$60 ,,,,,,,"https://grad.depaul.edu/apply/
",https://offices.depaul.edu/student-financial-accounts/cost-of-attendance/tuition/Pages/Tuition-Rates-2021-2022.aspx
depaul-university,communication-and-media-28550,"$18,600 ",24 Months,48,On Campus,"https://communication.depaul.edu/academics/communication-media/graduate/communication-and-media-ma/Pages/default.aspx
",$40 ,,,,,,,"https://grad.depaul.edu/apply/
",https://offices.depaul.edu/student-financial-accounts/cost-of-attendance/tuition/Pages/Tuition-Rates-2021-2022.aspx
depaul-university,accountancy-25119,"$52,896 ",12 Months,48,On Campus,https://business.depaul.edu/academics/accountancy-mis/graduate/accountancy-msa/Pages/default.aspx,$60 ,,,,,,,https://grad.depaul.edu/apply/,https://offices.depaul.edu/student-financial-accounts/cost-of-attendance/tuition/Pages/Tuition-Rates-2021-2022.aspx
depaul-university,sociology--19190,"$10,206 ",24 Months,28,On Campus,https://las.depaul.edu/academics/sociology/graduate/sociology-ma/Pages/default.aspx,$60 ,,,,,,,"https://grad.depaul.edu/apply/
",https://offices.depaul.edu/student-financial-accounts/cost-of-attendance/tuition/Pages/Tuition-Rates-2021-2022.aspx
royal-roads-university,business-administration-37280,"CA$34,074",18 Months,NA,On Campus,https://www.royalroads.ca/prospective-students/master-business-administration-executive-management,CA$126,1,1,"1,685",8,,,https://myadmin.royalroads.ca/Pages/CreateAccount.aspx?typeid=OLAF,https://www.royalroads.ca/prospective-students/domestic-tuition/international-tuition
royal-roads-university,global-leadership-39632,"CA$16,738",24 Months,NA,On Campus,https://www.royalroads.ca/prospective-students/master-arts-global-leadership,,,,,,,,,https://www.royalroads.ca/prospective-students/domestic-tuition/international-tuition
seneca-college-newnham,business-analytics-78462,"CA$15,164",12 Months,NA,On Campus,https://www.senecacollege.ca/programs/fulltime/BAN.html,CA$90,4,4,3,8,,,https://iapprdb2c.b2clogin.com/iapprdb2c.onmicrosoft.com/b2c_1_signupsignin/oauth2/v2.0/authorize?response_type=id_token&scope=https%3A%2F%2FIAPPRDB2C.onmicrosoft.com%2Fapi%2Fread%20openid%20profile&client_id=fe6d2680-1079-43ee-a230-3002ec2ab4d1&redirect_uri=https%3A%2F%2Fintl.senecacollege.ca%2Fapplication&state=dd2cab3c-975b-4c0d-bf52-fd1bd91423a7&nonce=bdf30b02-31e7-49c9-9250-33bc58472d38&client_info=1&x-client-SKU=MSAL.JS&x-client-Ver=0.2.2&client-request-id=cd988424-d6b0-491b-acfc-efc62c61f09a&prompt=select_account&response_mode=fragment,https://www.senecacollege.ca/programs/fulltime/BAN/costs.html#menu
royal-roads-university,international-and-intercultural-communication-37835,"CA$21,664",18 Months,NA,On Campus,https://www.royalroads.ca/prospective-students/master-arts-intercultural-and-international-communication,,,,,,,,,https://www.royalroads.ca/prospective-students/domestic-tuition/international-tuition
